user_id,item_id,recommend,year_posted,sentiment_analysis
76561197976163348,265930,1,2014,2
76561197976163348,35450,1,2014,2
76561198081414494,4000,1,2015,0
somebritishtwat,220,1,2013,2
somebritishtwat,550,1,2013,1
ToxicK-9,4000,1,2014,1
ToxicK-9,550,1,2014,2
whysotoxicbrew,240,1,2014,2
whysotoxicbrew,209870,0,2015,1
76561198090511110,4000,1,2014,2
RewVy,730,1,2014,2
76561198042750240,369400,1,2015,2
pannu,244850,1,2015,1
pannu,99900,1,2014,2
pannu,730,1,2013,2
pannu,4920,1,2014,1
pannu,17520,1,2014,0
pannu,440,1,2013,2
76561198071896013,207140,1,2015,1
shashankkarthikeyan,208480,0,2014,1
shashankkarthikeyan,8870,1,2014,2
76561198049755802,316010,0,2015,1
76561198049755802,40800,1,2014,2
76561198067786864,221100,0,2015,1
76561198067786864,208650,1,2015,2
lenaoxtonow,303390,0,2015,0
tracknumberseven,251570,0,2015,0
tracknumberseven,440,0,2014,2
tracknumberseven,230230,1,2014,1
76561198097608178,218470,1,2014,2
76561198097608178,730,1,2015,1
76561198097608178,218620,1,2014,2
trafficjam,211820,1,2014,2
LAGAAK,570,1,2015,1
trainsmurf,233450,1,2015,2
fazerumbagulho,374570,1,2015,1
fazerumbagulho,730,1,2015,1
fazerumbagulho,221100,1,2013,1
kelvinlaojh,49520,1,2015,2
Bleeq,730,1,2015,0
76561198061972253,22330,1,2015,1
furbslice,284390,1,2015,2
furbslice,58520,1,2014,0
furbslice,218640,1,2015,0
wasntthereanumberhere,209080,1,2015,0
wasntthereanumberhere,339800,1,2015,1
wasntthereanumberhere,245170,1,2015,2
wasntthereanumberhere,206440,1,2014,1
wasntthereanumberhere,440,1,2013,0
breezyyyyyyy,730,1,2015,1
76561198030288192,281690,1,2015,1
TCTr3bl3Ch0rds,209000,1,2014,2
TCTr3bl3Ch0rds,440,1,2013,1
76561198045657223,220240,1,2014,2
papersarecool,304930,1,2014,0
76561198069628153,218620,1,2013,2
suckafatjuan,233450,1,2013,2
suckafatjuan,98500,1,2013,2
76561198031162927,250320,1,2013,2
76561198038951129,247730,1,2013,1
carlisafatcunt,440,1,2013,2
triangleman,230410,1,2013,1
triangleman,274940,0,2015,1
triangleman,10180,1,2012,1
triangleman,8980,1,2011,2
76561198041472663,263980,1,2015,2
76561198048808239,375910,1,2015,0
Itsxave,218620,1,2015,2
Itsxave,107410,1,2015,1
76561198094414013,206420,1,2014,2
76561198094414013,244850,0,2014,0
76561198081973813,730,1,2014,2
76561198004239988,15700,1,2015,1
76561198004239988,22380,0,2015,1
76561198004239988,304050,1,2015,2
76561198004239988,39140,1,2015,1
76561198004239988,49520,1,2015,1
76561198004239988,202970,1,2015,2
triote50,620,1,2014,2
triote50,221910,1,2014,2
76561198063959101,389570,1,2015,1
76561198057924996,274190,1,2014,2
76561198035287574,72850,1,2015,1
76561198035287574,409670,1,2015,2
kimmybeeea,218470,1,2014,2
kimmybeeea,113400,0,2014,0
blckwolflol,4000,1,2015,0
76561198079517873,730,1,2014,1
trollunderthebridge,20500,1,2015,0
trollunderthebridge,201870,0,2015,2
trollunderthebridge,113200,1,2014,1
trollunderthebridge,223470,1,2014,1
trollunderthebridge,8870,1,2014,2
trollunderthebridge,220,1,2014,1
trollunderthebridge,261030,1,2014,1
trollunderthebridge,233270,1,2014,2
76561198075798855,353360,1,2015,0
tortoisecreative,440,1,2013,2
tortoisecreative,333930,0,2015,1
tortoisecreative,4000,1,2013,1
tortoisecreative,12200,1,2013,2
tortoisecreative,221380,1,2013,1
tortoisecreative,211420,1,2013,2
tortoisecreative,212480,1,2013,2
tortoisecreative,219640,1,2013,2
elly420,730,0,2015,1
elly420,299360,0,2015,0
TruAsianGamer,65560,1,2013,2
76561198014206568,200510,1,2013,2
76561198014206568,212680,1,2014,2
76561198014206568,208090,1,2014,2
76561198014206568,3900,1,2013,2
jordeisawesomeduh,252490,1,2014,1
jordeisawesomeduh,207650,1,2014,1
76561198087059817,730,1,2015,2
76561198072983863,278490,0,2015,1
76561198101379613,386880,1,2015,1
76561198101379613,218620,0,2015,0
76561198101379613,236390,1,2013,1
76561198101379613,250420,0,2014,0
chenhua,620,1,2015,1
chenhua,304930,1,2014,2
chenhua,440,1,2014,1
76561198013573604,207140,1,2013,1
freedom_justice,351640,1,2015,0
freedom_justice,315810,1,2015,2
freedom_justice,271290,1,2014,2
Tsumikiy,347620,1,2015,1
Tsumikiy,273300,1,2015,1
Tsumikiy,320140,1,2015,1
lebron12,232090,1,2015,0
TSWKramus,4000,1,2014,1
76561198070638800,225600,1,2014,1
76561198070638800,104700,0,2014,0
ttypo,206420,1,2014,1
perius1,570,1,2015,1
10oyard,440,1,2014,2
TuDragon76a,221540,1,2014,2
sweggmasta,252490,1,2014,1
sweggmasta,12900,1,2014,1
76561198090573475,206210,1,2014,1
76561198040611679,304930,0,2014,0
TUN1342,49600,1,2015,0
TUN1342,218620,1,2015,1
TUN1342,219150,1,2015,1
TUN1342,323320,1,2015,2
TUN1342,212480,1,2015,1
TUN1342,1250,1,2012,1
mad_dog_99,4000,1,2013,1
Turbo_Husky,286570,0,2015,2
Turbo_Husky,236090,1,2015,2
76561198057503575,570,1,2015,1
76561198074029434,51100,1,2014,1
76561198051719220,440,1,2014,1
76561198045713243,250420,0,2013,1
TorTlew,570,1,2014,1
TorTlew,252490,1,2014,1
TorTlew,226700,1,2014,2
76561198044711473,286160,1,2015,1
76561198044711473,317660,1,2014,2
76561198044711473,218230,1,2015,2
76561198071890487,550,1,2015,2
76561198117541477,221100,1,2014,2
76561198117541477,206420,1,2014,2
76561197965144435,234650,1,2015,2
TweakFolfsky,39670,1,2014,1
76561198069746097,17480,1,2013,2
twenty8_monks,22100,1,2015,2
Drizzykitten,207170,1,2013,1
Twilighlot,440,1,2014,1
iBreakernoaccount,8930,1,2014,1
iBreakernoaccount,570,1,2014,1
iBreakernoaccount,218620,1,2014,1
76561198026907324,314660,1,2015,1
76561198139069618,730,0,2015,1
mrloopyland,218620,1,2014,2
mrloopyland,203160,1,2015,1
mrloopyland,12750,1,2014,2
mrloopyland,313160,1,2015,2
mrloopyland,550,1,2014,2
mrloopyland,55110,1,2014,2
mrloopyland,261030,1,2014,2
mrloopyland,207610,1,2014,2
mrloopyland,12210,1,2014,2
76561198084155744,10180,1,2014,0
Varno,245190,1,2014,2
Varno,1250,1,2014,2
Varno,440,1,2013,0
banyaphon,440,1,2014,2
banyaphon,550,1,2014,1
banyaphon,304930,1,2014,1
banyaphon,4000,1,2014,1
76561198023784903,268420,1,2014,2
TEAMLAZER,105600,1,2015,1
76561198107918902,234530,1,2013,2
76561198107918902,220240,1,2015,1
76561198107918902,241540,1,2014,1
zTylerz,418070,1,2015,0
zTylerz,204360,1,2015,2
zTylerz,1840,1,2015,2
zzoptimuszz,280790,1,2015,2
76561198084329163,252490,1,2015,2
GearShift,570,1,2014,2
GearShift,440,1,2013,0
GearShift,212630,1,2013,2
GearShift,207610,1,2013,1
GearShift,550,1,2012,2
76561198044743278,8930,1,2014,2
76561198051252095,440,1,2013,1
MicchellliiNguyii,209870,1,2015,1
17829463213,304930,1,2014,1
killstealmcgee,265930,1,2014,1
killstealmcgee,319630,1,2015,2
Eclairz,105600,1,2014,1
Eclairz,204100,1,2014,1
Eclairz,242050,1,2014,1
76561198043068128,17390,1,2014,1
76561198043068128,286340,1,2014,1
76561198043068128,219740,1,2014,2
itsthenutshackitsthenutshack,204880,1,2014,1
itsthenutshackitsthenutshack,440,1,2011,1
u2late,232090,1,2015,2
u2late,351290,1,2015,1
u2late,291550,1,2015,2
u2late,363970,1,2015,1
u2late,730,1,2014,1
u2late,218230,1,2013,1
u2late,298240,0,2015,0
u2late,286040,0,2015,0
u2late,304930,1,2014,1
u2late,271290,1,2014,2
ubertheshadow,440,1,2011,2
76561198050415040,391540,1,2015,2
76561198071686921,440,1,2014,1
76561198071686921,230410,1,2015,1
76561198094960795,227940,1,2015,2
76561198094960795,1840,1,2014,2
76561198094960795,440,1,2014,1
thebluescarecrow1,570,1,2014,1
guthix202,208090,1,2014,0
guthix202,225540,1,2015,1
guthix202,440,1,2013,0
guthix202,4000,1,2013,0
guthix202,24960,1,2015,1
76561198118626194,204360,1,2014,2
elblankazo,440,1,2013,1
76561197990045164,266510,1,2014,1
76561197990045164,214560,1,2014,2
76561198102256563,217200,1,2015,1
76561198102256563,440,1,2014,1
76561198102256563,218620,1,2015,1
76561198102256563,63380,1,2014,1
maculain,47780,1,2014,1
maculain,304930,1,2015,1
maculain,226700,1,2014,1
maculain,17410,1,2013,1
76561198062177156,224260,1,2015,1
76561198062177156,4000,1,2014,1
76561198062177156,390520,1,2015,2
76561198062177156,440,1,2013,1
LuckUnbeatable,212893,1,2015,2
LuckUnbeatable,113204,1,2015,2
LuckUnbeatable,205100,1,2015,1
LuckUnbeatable,230410,1,2014,1
76561198072663937,236390,1,2014,2
76561198072663937,218230,1,2014,2
BigSmokePhil,22370,1,2014,2
BigSmokePhil,377160,1,2015,1
BigSmokePhil,218620,0,2015,0
BigSmokePhil,238010,1,2014,0
BigSmokePhil,221910,1,2013,2
BigSmokePhil,241540,1,2013,2
chanthecat,248820,1,2013,2
Jazza1023,237930,1,2014,1
Jazza1023,280740,1,2014,2
Jazza1023,232430,1,2014,2
Jazza1023,207080,1,2014,2
Jazza1023,215670,1,2014,1
Jazza1023,206190,1,2014,2
Jazza1023,233470,1,2014,1
Jazza1023,224460,1,2014,1
76561198069894344,226700,0,2014,0
76561198072031255,17410,1,2014,2
76561198072031255,730,1,2014,1
76561198072031255,32370,0,2015,0
76561198072031255,391540,1,2015,1
76561198072031255,280740,1,2014,2
76561198056568461,218620,1,2013,2
76561198068256010,295110,1,2015,0
legohair,24240,1,2013,2
legohair,207610,1,2012,1
76561198049707704,272600,1,2014,2
76561198058362985,440,1,2014,1
halfroastedunircornmeat,218620,1,2014,2
unisaurr,219150,1,2015,1
unisaurr,230050,1,2014,2
trapshadowpressstart,49520,1,2014,0
trapshadowpressstart,248650,1,2014,1
trapshadowpressstart,218680,1,2014,1
trapshadowpressstart,204360,1,2013,1
76561198029069901,323610,1,2015,2
76561198029069901,333930,1,2015,2
76561198029069901,730,0,2014,1
76561198029069901,251060,1,2014,2
76561198029069901,63940,0,2011,0
76561198046093108,363970,1,2015,0
henrydjunaedi,12210,1,2015,2
henrydjunaedi,4000,1,2015,2
henrydjunaedi,227300,1,2015,2
henrydjunaedi,203160,1,2015,2
updownsideside,295110,1,2015,2
updownsideside,227940,1,2015,2
updownsideside,730,1,2015,2
76561198064066859,400,1,2013,2
76561198068905217,220260,1,2013,2
76561198082620961,261640,1,2015,2
kazumanyaa,224260,1,2014,1
kazumanyaa,211500,0,2014,0
kazumanyaa,209870,1,2014,1
kazumanyaa,570,1,2013,2
01001000-01101001,305620,1,2014,1
01001000-01101001,440,1,2014,2
01001000-01101001,248820,1,2014,1
76561198104785377,203160,1,2014,1
_useless,215670,1,2015,2
_useless,730,1,2015,2
_useless,49520,1,2015,1
76561198105403251,550,1,2014,1
76561198105403251,224260,1,2013,2
76561198069231817,6060,1,2013,1
76561198040184950,109600,1,2014,2
76561198085572287,570,1,2015,1
driftertiger51,200510,1,2014,0
driftertiger51,12340,1,2014,1
driftertiger51,250180,1,2014,1
76561198076399353,730,1,2015,2
V4Vendettas,107800,1,2014,2
V4Vendettas,440,1,2013,2
viprin,570,1,2014,1
V0rT3xThe3rd,730,1,2015,1
V0rT3xThe3rd,271290,1,2014,2
V0rT3xThe3rd,440,1,2013,1
manuel_vega182002,247000,1,2014,2
manuel_vega182002,32370,1,2015,1
manuel_vega182002,209000,1,2015,2
manuel_vega182002,65930,1,2015,1
manuel_vega182002,211400,1,2014,2
manuel_vega182002,250400,1,2014,2
Vacirj,297490,1,2014,1
melanophile,4000,1,2013,2
melanophile,232430,1,2015,2
76561198066739743,218620,1,2014,2
76561198053944542,242860,1,2015,1
76561198006225175,219800,1,2013,1
76561198006225175,255260,1,2014,1
76561198006225175,216260,1,2014,2
76561198079637963,304930,1,2014,1
76561198079637963,570,0,2014,1
76561198079637963,240,1,2014,1
76561198079637963,440,1,2014,1
76561198079637963,107410,0,2014,1
76561198079637963,22300,1,2015,1
76561198079637963,104900,1,2014,1
76561198079637963,232010,1,2014,1
76561198079637963,550,1,2014,1
brandon196,220240,1,2014,1
valkamane,440,1,2014,2
Valkiry,221100,1,2015,1
Valkiry,49520,1,2014,0
Solonx,252490,1,2015,1
valyrix,227940,1,2014,2
valyrix,257710,1,2014,1
valyrix,250600,1,2014,1
vampros,217140,1,2013,2
vampros,1250,1,2011,1
vampros,299360,0,2015,0
vampros,55150,1,2015,2
tallinjones,249570,0,2014,1
76561198053165009,242920,1,2014,2
Vanillabun,261180,1,2015,1
Vanillabun,252950,1,2015,1
Vanillabun,200170,1,2015,1
Vanillabun,217200,1,2015,1
Vanillabun,248570,1,2015,1
Vanillabun,17520,1,2015,1
Vanillabun,204340,1,2015,1
Vanillabun,107410,1,2015,1
76561198059052337,234530,1,2014,1
magneboar,49520,1,2013,1
magneboar,440,1,2013,1
magneboar,204300,1,2013,1
76561197962071692,273350,1,2015,0
76561197962071692,49520,1,2014,2
mmati07,109600,1,2013,2
mmati07,65790,0,2015,1
ReithlessNomz,730,1,2015,1
vdemyx,265930,1,2014,1
76561198043004741,271590,0,2015,1
76561198073041914,243870,0,2015,1
Veldar,266840,1,2014,1
Veldar,200710,0,2014,1
Veldar,3830,1,2014,2
76561198030187085,200260,1,2013,2
76561198071938837,339800,1,2015,2
76561198071938837,207210,1,2014,1
DANKWEEDAYEM8,220050,0,2014,0
DANKWEEDAYEM8,239070,1,2013,2
DANKWEEDAYEM8,271590,1,2015,1
DANKWEEDAYEM8,417860,1,2015,1
DANKWEEDAYEM8,317360,1,2014,2
DANKWEEDAYEM8,113420,1,2014,2
cumme,10,1,2015,1
TheOnlyVelvet,16870,1,2014,2
TheOnlyVelvet,8930,1,2014,2
TheOnlyVelvet,235580,1,2014,2
TheOnlyVelvet,338160,1,2015,0
TheOnlyVelvet,346900,1,2015,1
TheOnlyVelvet,230290,1,2015,2
TheOnlyVelvet,105600,1,2015,2
TheOnlyVelvet,236850,1,2014,0
TheOnlyVelvet,440,1,2012,1
76561198058267330,240,1,2014,1
thedungeoneers,218620,1,2015,2
venoix,261030,1,2013,1
venoix,42910,1,2013,0
venoix,250320,1,2013,0
venoix,8870,1,2013,2
venoix,207610,1,2012,1
VenomVenti,252490,0,2015,0
76561198076001257,221100,1,2014,1
76561198076001257,550,1,2013,1
76561198076001257,219640,1,2013,1
76561198076001257,220240,1,2013,1
76561198045787416,252490,1,2014,2
76561198045787416,730,1,2014,2
76561198073958869,218620,1,2014,1
76561198073958869,57300,1,2015,1
76561198073958869,7670,1,2015,1
76561198073958869,550,1,2015,1
76561198073958869,282070,1,2015,1
76561198073958869,207610,1,2014,2
76561198073958869,8930,1,2014,1
76561198073958869,242050,1,2013,1
76561198073958869,4000,1,2013,1
76561198073958869,8870,1,2013,1
76561198003798869,204450,1,2013,2
76561198003798869,230410,1,2015,2
orangejuiceanddoobies,220240,1,2015,1
orangejuiceanddoobies,209650,1,2015,2
orangejuiceanddoobies,730,1,2014,2
orangejuiceanddoobies,304930,0,2014,1
orangejuiceanddoobies,221640,1,2014,2
76561198025613632,250580,1,2013,2
76561198057534772,1510,1,2015,1
zeriora,105600,1,2013,2
76561198074248942,332800,1,2014,2
76561198074248942,261030,1,2014,1
76561198074248942,388090,1,2015,2
76561198074248942,346110,1,2015,2
101010101111,4000,1,2014,1
76561198052955798,208090,1,2015,1
76561198052955798,274190,1,2014,2
76561198052955798,219640,1,2014,1
76561198052955798,274920,1,2014,1
76561198052955798,224540,1,2013,1
76561198081497644,440,1,2014,2
76561198081497644,317360,1,2014,1
76561198081497644,252490,1,2014,1
76561198081497644,4000,1,2014,2
BayonetSpaghettiKnife,203160,1,2015,1
BayonetSpaghettiKnife,209080,1,2014,1
BayonetSpaghettiKnife,4000,1,2015,1
BayonetSpaghettiKnife,263680,1,2014,1
BayonetSpaghettiKnife,304930,1,2015,1
BayonetSpaghettiKnife,50300,1,2015,2
76561198051253857,345370,1,2015,2
76561198075407499,730,1,2015,2
76561198057654325,730,1,2014,2
vincenium,246700,1,2014,2
76561198079278403,91310,1,2013,0
TheOneAndOnlyVinylScratch,218620,0,2015,1
TheOneAndOnlyVinylScratch,319630,1,2015,0
TheOneAndOnlyVinylScratch,224540,0,2015,0
TheOneAndOnlyVinylScratch,319550,1,2015,1
TheOneAndOnlyVinylScratch,72850,1,2015,2
nexusthedarkpegasus,264200,1,2015,1
76561197964753680,8870,1,2014,2
76561197964753680,333930,1,2015,2
76561197964753680,232790,1,2014,2
76561197964753680,218620,1,2013,2
76561198095735150,440,1,2014,1
76561198036998600,200510,1,2014,1
vitorgc03,17410,1,2013,1
76561198072588625,346110,1,2015,1
76561198072588625,440,1,2015,1
76561198072588625,304930,1,2015,2
vixieys,730,1,2014,2
76561198015620710,240320,1,2013,1
76561198015620710,265810,1,2014,1
76561198015620710,42910,1,2013,1
VladTheManWhoSoldTheWorld,440,1,2014,2
76561198049093949,8930,1,2015,2
76561198049093949,352460,1,2015,2
76561198049093949,4000,1,2013,2
IfYouThinkImASmurfKYS,50,1,2014,1
IfYouThinkImASmurfKYS,9930,1,2015,1
IfYouThinkImASmurfKYS,349480,0,2015,1
IfYouThinkImASmurfKYS,10180,1,2015,2
IfYouThinkImASmurfKYS,261820,1,2015,0
AHHAHAA,730,1,2015,1
76561198071967604,204030,1,2014,2
76561198071967604,67370,1,2014,1
76561198025298197,222750,1,2014,2
vinidias15,226700,1,2014,1
OfficialvnmZz,730,1,2015,1
OfficialvnmZz,252950,1,2015,2
76561198071234865,292030,1,2015,1
76561198071234865,202090,1,2014,1
HeyCry,252490,1,2014,1
zVoidao,238460,1,2015,1
76561197990596976,730,1,2015,2
76561198057198704,12120,1,2013,2
volka,730,1,2014,1
volka,220240,1,2013,1
Volknur,42910,1,2013,2
Volknur,22320,1,2012,2
76561198081645823,206440,1,2014,2
76561198081645823,335330,0,2015,1
76561198072100344,342620,1,2015,2
76561198080164247,211500,1,2014,1
TheRealRubyRose,237310,1,2015,2
TheRealRubyRose,620,1,2013,2
76561198077460901,252490,1,2015,2
76561198107103330,550,1,2014,2
eksdeedeedee,730,1,2015,2
Mickraff,271590,0,2015,0
VTG_Dark_Boy,72850,1,2015,2
76561198055899622,305620,1,2015,2
vs94,295110,1,2015,2
vs94,48700,1,2015,2
Vayndrohn,60,1,2014,2
Vyraz,109600,1,2014,2
vyro_,730,1,2015,1
76561198056966018,215470,1,2013,2
76561198056966018,301520,1,2014,2
76561198088709404,298630,1,2015,0
76561198088709404,252490,1,2014,2
76561198088709404,570,1,2014,2
terrib4d,386360,1,2015,2
7656319335278779,730,1,2015,2
7656319335278779,570,0,2015,1
7656319335278779,10,1,2015,2
7656319335278779,20,1,2015,1
7656319335278779,302380,1,2015,1
76561198041600501,346010,1,2015,2
W33dl3y,369580,1,2015,2
W33dl3y,239030,1,2015,0
Koogie,730,1,2015,1
76561198064923958,345650,1,2015,2
stevedude911,200510,1,2014,2
stevedude911,8930,1,2014,2
stevedude911,224260,1,2014,2
76561198078751822,291480,1,2014,0
76561198038743710,252490,1,2014,1
waddledum,35450,1,2013,2
wadvani,218620,1,2014,2
wafzaf,105600,1,2015,0
wafzaf,221100,0,2015,1
wafzaf,224260,1,2014,0
skinarena49,49520,1,2013,0
skinarena49,252490,1,2014,2
76561198085548011,418340,1,2015,1
76561198085548011,99900,1,2014,2
andrewanel,440,1,2014,2
egftw,570,1,2013,2
egftw,730,1,2015,2
egftw,302830,1,2015,1
KittyStella7,730,1,2015,2
KittyStella7,440,1,2014,2
76561198103892586,440,1,2014,2
76561198074212266,440,1,2014,1
76561198074212266,270680,1,2014,1
76561198074212266,34330,1,2013,2
76561198073624860,221100,1,2014,2
Don7panic,236390,1,2014,1
76561198044412023,730,1,2015,1
76561198044412023,221100,1,2015,2
76561198044412023,377160,1,2015,2
76561198044412023,350080,1,2015,2
76561198002933766,295110,1,2015,2
stonedwalrus,218620,0,2015,2
stonedwalrus,322070,1,2014,2
ghirq,208090,1,2014,2
ExpoWaltzin,440,1,2015,2
76561198093842609,251570,1,2014,1
NoculusRift,240,1,2014,0
NoculusRift,222880,1,2014,2
NoculusRift,218230,1,2014,2
NoculusRift,107410,1,2014,0
sexinahatyer,440,1,2015,1
sexinahatyer,250900,1,2015,2
sexinahatyer,257510,1,2015,2
sexinahatyer,4500,1,2014,2
sexinahatyer,34900,1,2014,2
sexinahatyer,20920,1,2014,2
sexinahatyer,113200,1,2014,0
76561198087699908,274270,1,2015,1
koongon,49520,1,2014,1
koongon,219740,1,2014,1
koongon,570,1,2014,1
76561198061880504,570,1,2014,2
STEAM0082987612,222880,1,2014,2
STEAM0082987612,270850,1,2014,1
STEAM0082987612,730,1,2014,1
STEAM0082987612,4000,1,2014,0
STEAM0082987612,252490,1,2014,1
STEAM0082987612,224260,0,2015,1
STEAM0082987612,241540,1,2014,1
WCM03,224260,1,2014,0
WCM03,730,1,2015,2
WCM03,240,1,2014,2
WCM03,227940,1,2014,2
WCM03,218620,1,2015,1
WCM03,252490,0,2015,1
WCM03,242760,0,2015,1
WCM03,8930,1,2015,2
WCM03,236390,1,2015,2
76561197977051585,7200,0,2014,1
warheads,220,1,2015,1
warheads,206420,1,2015,1
warheads,440,1,2012,2
warheads,630,1,2012,1
warheads,219150,1,2014,2
76561198081095960,24240,1,2014,2
76561198081095960,730,0,2014,1
76561198081095960,211820,0,2014,2
76561198081095960,8870,1,2014,2
76561198081095960,49520,1,2014,1
76561198077187699,72850,1,2013,2
76561198063509156,219150,1,2015,2
76561198063509156,730,0,2015,2
76561198063509156,333930,1,2015,2
76561198063509156,218620,1,2014,2
warpeddemon,346110,1,2015,1
76561198041012252,231430,1,2013,2
Warrfoxx,107410,1,2014,0
Warrfoxx,49520,1,2012,2
Warrfoxx,7940,1,2012,2
Warrfoxx,113400,1,2014,2
Warrfoxx,209160,1,2014,2
Warrfoxx,63380,1,2014,1
Warrfoxx,33930,1,2012,2
76561198043936680,215280,1,2013,1
crispysharp,271590,1,2015,2
76561198074309540,221100,1,2014,0
waspish,10,1,2012,2
Watane_,440,1,2013,1
Watane_,304930,1,2014,2
76561198083396708,304930,1,2014,1
IRLShrex,304930,1,2014,1
IRLShrex,206420,1,2014,1
iluvsowon,730,1,2015,2
76561198201838024,730,1,2015,1
WateryMind,218620,1,2014,1
Waxhax92,1250,1,2014,0
Waxhax92,730,1,2014,0
Way2Saltyyy,220,1,2015,2
Way2Saltyyy,286080,0,2015,1
Way2Saltyyy,362620,1,2015,1
Way2Saltyyy,252950,1,2015,0
Way2Saltyyy,440,0,2015,1
Way2Saltyyy,104900,1,2015,2
Way2Saltyyy,233450,1,2014,1
Way2Saltyyy,4000,1,2014,1
Way2Saltyyy,204300,0,2014,0
OneShotOneKill-NoLuckJustSkill,301520,1,2015,2
76561198020933633,211420,1,2013,1
76561198020933633,41070,1,2014,2
76561198020933633,218620,1,2013,2
76561198020933633,202750,1,2013,1
assassin11538,244850,1,2015,1
assassin11538,730,1,2014,2
assassin11538,49520,1,2014,2
WBmannus,243870,1,2014,2
WBmannus,730,1,2014,2
WBmannus,236850,1,2014,1
WBmannus,203770,1,2014,1
76561198058972456,570,0,2014,1
76561198058972456,271590,1,2015,2
76561198056968272,240,0,2015,1
76561198056968272,219640,1,2015,1
76561198056968272,6020,1,2015,1
76561198056968272,99900,1,2015,1
76561198056968272,730,1,2015,1
Weaselbeast,218230,1,2014,2
wecky,238960,1,2013,2
76561198082569416,730,1,2015,2
76561198053081936,209080,1,2015,1
76561198053081936,311730,0,2015,1
benoz11,42910,1,2014,2
Ojandora,4000,1,2015,1
Ojandora,304930,1,2014,1
76561198059536225,371500,1,2015,2
76561198089526841,252490,1,2015,2
Wesmi,212680,1,2015,0
76561198027033328,220,1,2014,1
76561198069683661,208090,1,2014,1
76561198044291528,232910,1,2013,1
76561198068197314,221640,1,2014,2
76561198068197314,304930,1,2014,2
bhgdkfjd,238460,1,2014,0
bhgdkfjd,22370,1,2013,2
AnOddBandit,107410,1,2015,1
AnOddBandit,234670,1,2015,1
AnOddBandit,115320,1,2015,2
AnOddBandit,8190,1,2015,1
leadri,250900,1,2014,2
daemonslove,218620,0,2015,1
daemonslove,302830,0,2015,0
daemonslove,225600,0,2015,0
daemonslove,222900,0,2015,1
daemonslove,418340,1,2015,2
daemonslove,417860,1,2015,0
daemonslove,730,0,2015,0
daemonslove,223470,1,2014,1
76561198061971210,255710,1,2015,2
76561198061971210,296240,1,2014,2
76561198061971210,306020,1,2014,2
76561198061971210,241540,1,2014,2
76561198061971210,245620,1,2014,2
wheelsod,57900,1,2011,1
wheelsod,8870,1,2013,1
wheelsod,113200,1,2011,2
LUK3Gaming,730,1,2015,2
76561198107085491,440,1,2013,1
SniffyDiagram,33460,0,2014,1
SniffyDiagram,248570,1,2014,1
chocolate_fudge,730,1,2014,1
chocolate_fudge,41100,0,2014,0
chocolate_fudge,250900,1,2014,1
ItsLeithal,730,1,2014,2
ItsLeithal,400,1,2015,1
ItsLeithal,4000,1,2015,2
ItsLeithal,221640,1,2015,1
ItsLeithal,440,1,2013,2
WM8267,225540,1,2015,0
WM8267,238960,1,2014,2
76561198060275481,292030,1,2015,2
76561198057894608,440,1,2015,1
76561198057894608,210770,1,2015,2
76561198071843235,304930,1,2014,1
76561198071843235,382490,1,2015,2
76561198071843235,39000,1,2015,1
76561198071843235,440,1,2015,1
whynotpink,4000,1,2013,2
RagelessGamer,4000,1,2013,2
RagelessGamer,221910,1,2014,2
KillShot2285,218620,1,2014,2
gRFLX,730,1,2014,1
Whitetiger20032,550,1,2014,2
Whitetiger20032,304930,1,2014,2
76561198089638608,304930,1,2015,0
76561198042918873,730,1,2014,1
thewhk,239820,1,2013,1
Spectre11,334230,1,2015,2
Spectre11,322330,1,2015,0
Spectre11,304930,1,2015,0
seuseupai,391540,1,2015,0
seuseupai,730,1,2015,2
Emillllllllllllllllllllllll,104900,1,2014,1
Emillllllllllllllllllllllll,207610,1,2014,2
Emillllllllllllllllllllllll,221910,0,2014,2
76561198092627689,99900,1,2014,1
76561198092627689,440,1,2013,2
76561198080973222,440,1,2014,2
sogogamer,271590,1,2015,2
sogogamer,218620,1,2015,2
sogogamer,247730,1,2014,2
sogogamer,105600,1,2014,1
sogogamer,244850,1,2014,2
sogogamer,107410,1,2014,2
sogogamer,242860,1,2014,2
sogogamer,252870,1,2015,0
sogogamer,389570,1,2015,2
LeZoidberg,730,1,2013,1
76561198080481352,570,1,2013,2
Whyulame,287980,1,2015,2
Whyulame,206190,1,2014,2
76561198062034910,304930,1,2014,1
76561198062034910,218620,1,2014,1
76561198062034910,221100,1,2014,2
76561198044635603,32800,0,2015,1
76561198029284067,35450,1,2014,2
re4ctive711,440,1,2015,2
Wihan,209000,0,2014,0
Wihan,12200,1,2014,1
wildboynz,201810,1,2014,2
wildboynz,218640,1,2014,1
wildboynz,203160,1,2013,1
76561198087992251,440,1,2014,2
76561198074117031,226700,1,2013,1
76561198077787409,49600,1,2015,2
76561198077787409,234710,1,2015,1
76561198077787409,294860,0,2015,0
76561198077787409,246620,1,2015,1
76561198077787409,265630,1,2015,2
76561198077787409,107100,1,2015,1
76561198077787409,224260,1,2015,1
76561198077787409,282800,1,2015,2
76561198077787409,223710,1,2015,2
William321,319510,1,2015,1
William321,4000,1,2015,1
William321,333930,0,2015,1
William321,348090,1,2015,0
William321,218620,0,2014,2
William321,24240,1,2014,2
William321,1250,1,2013,1
William321,730,1,2013,2
76561198083405389,363970,1,2015,1
thermo456,570,1,2013,2
