id,user_id,item_id,title,developer,release_date,price,recommend,year_posted,sentiment_analysis,playtime_forever
SummertimeFeels4000,SummertimeFeels,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,11273
eiW0Y9he24780,eiW0Y9he,24780,SimCity™ 4 Deluxe Edition,"EA - Maxis,Aspyr (Mac)",2003.0,19.99,0,2013,0,7
anonymousclub98200,anonymousclub,98200,Frozen Synapse,Mode 7,2011.0,24.99,1,2014,2,243
anonymousclub212680,anonymousclub,212680,FTL: Faster Than Light,Subset Games,2012.0,9.99,1,2014,0,2370
anonymousclub207140,anonymousclub,207140,SpeedRunners,DoubleDutch Games,2016.0,14.99,1,2015,2,5
76561198022808464304030,76561198022808464,304030,ArcheAge,XLGAMES,2015.0,0.0,1,2015,2,425
7656119809702617349520,76561198097026173,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,2,8856
SupahYoshiX239660,SupahYoshiX,239660,Soldier Front 2,Dragonfly,2013.0,0.0,1,2013,2,737
niggerbopadoo204100,niggerbopadoo,204100,Max Payne 3,Rockstar Studios,2012.0,19.99,1,2014,1,3581
7656119806840474949520,76561198068404749,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,1,9114
76561198068404749550,76561198068404749,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2013,1,349
76561198058928498730,76561198058928498,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,28112
SFort70400,SFort,70400,Recettear: An Item Shop's Tale,EasyGameStation,2010.0,19.99,1,2015,1,71
SFort205100,SFort,205100,Dishonored,Arkane Studios,2012.0,9.99,1,2014,0,626
SFort236090,SFort,236090,Dust: An Elysian Tail,Humble Hearts LLC,2013.0,14.99,1,2015,2,797
SFort319050,SFort,319050,Chaos Reborn,Snapshot Games Inc.,2015.0,9.99,1,2015,2,2036
SFort388080,SFort,388080,Borderless Gaming,"AndrewMD5,Codeusa",2015.0,3.99,1,2015,1,4105
76561198030079998205100,76561198030079998,205100,Dishonored,Arkane Studios,2012.0,9.99,1,2014,1,850
76561198030079998222880,76561198030079998,222880,Insurgency,New World Interactive,2014.0,9.99,1,2015,0,8182
76561198030079998292180,76561198030079998,292180,X-Plane 10 Global - 64 Bit,Laminar Research,2014.0,771.71,0,2015,2,998
76561198030079998257510,76561198030079998,257510,The Talos Principle,Croteam,2014.0,39.99,1,2015,1,165
76561198030079998359550,76561198030079998,359550,Tom Clancy's Rainbow Six® Siege,Ubisoft Montreal,2015.0,14.99,1,2015,2,23853
beatstarz113200,beatstarz,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011.0,4.99,1,2013,2,484
beatstarz230050,beatstarz,230050,DLC Quest,Going Loud Studios,2013.0,2.99,1,2013,2,171
supermenace211400,supermenace,211400,Deadlight,"Tequila Works, S.L.",2012.0,14.99,0,2013,0,288
supermenace39140,supermenace,39140,FINAL FANTASY VII,Square Enix,2013.0,11.99,1,2013,1,16147
WoonaShark104900,WoonaShark,104900,ORION: Prelude,"Trek Industries, Inc",2013.0,0.99,1,2015,2,234
SuperScore209870,SuperScore,209870,Blacklight: Retribution,Hardsuit Labs,2012.0,0.0,1,2015,1,1030
SuperScore283430,SuperScore,283430,Litil Divil,Gremlin Interactive,1993.0,9.99,1,2015,1,7
SuperScore410210,SuperScore,410210,Ampersand,PiGravity,2015.0,0.99,1,2015,1,184
Superside4000,Superside,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2013,2,13543
Superside225540,Superside,225540,Just Cause™ 3,Avalanche Studios,2015.0,49.99,1,2015,0,13258
76561198142019438274940,76561198142019438,274940,Depth,Digital Confectioners,2014.0,19.99,1,2015,2,752
76561198049623994346010,76561198049623994,346010,Besiege,Spiderling Studios,2015.0,7.99,1,2015,1,836
76561198049623994346110,76561198049623994,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,1,13427
pcat72284920,pcat7228,4920,Natural Selection 2,Unknown Worlds Entertainment,2012.0,9.99,1,2014,1,15465
Nope231549520,Nope2315,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2015,1,6140
Nope2315104700,Nope2315,104700,Super MNC,Uber Entertainment,2012.0,0.0,1,2014,1,104
surefiremooly17410,surefiremooly,17410,Mirror's Edge™,DICE,2009.0,19.99,1,2013,2,595
76561198082131492252490,76561198082131492,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,1,75
76561198088580022730,76561198088580022,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,65384
bowguyz550,bowguyz,550,Left 4 Dead 2,Valve,2009.0,19.99,0,2014,2,770
bowguyz212680,bowguyz,212680,FTL: Faster Than Light,Subset Games,2012.0,9.99,1,2014,2,329
VHGSPlayer55230,VHGSPlayer,55230,Saints Row: The Third,Volition,2011.0,9.99,1,2013,1,661
EthanDaCookie4000,EthanDaCookie,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,2,34692
EthanDaCookie730,EthanDaCookie,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,16462
EthanDaCookie311210,EthanDaCookie,311210,Call of Duty®: Black Ops III,Treyarch,2015.0,59.99,0,2015,1,1372
EthanDaCookie225540,EthanDaCookie,225540,Just Cause™ 3,Avalanche Studios,2015.0,49.99,1,2015,2,1678
Suspicious4000,Suspicious,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,183853
Suspicious304050,Suspicious,304050,Trove,Trion Worlds,2015.0,0.0,1,2015,2,2449
Suspicious346110,Suspicious,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,1,38995
76561198036542582221380,76561198036542582,221380,Age of Empires II HD,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0,19.99,1,2013,2,2282
Svades6060,Svades,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005.0,9.99,1,2014,2,600
76561198051978330204300,76561198051978330,204300,Awesomenauts - the 2D moba,Ronimo Games,2012.0,0.0,1,2014,2,5126
TheSaltiestFuckInThisEarth730,TheSaltiestFuckInThisEarth,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,4287
TheSaltiestFuckInThisEarth417860,TheSaltiestFuckInThisEarth,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,87
76561198030972339227940,76561198030972339,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2015,2,641
76561197977001876200510,76561197977001876,200510,XCOM: Enemy Unknown,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0,29.99,1,2013,2,5092
SweetSugar238320,SweetSugar,238320,Outlast,Red Barrels,2013.0,19.99,1,2014,2,172
76561198056474589730,76561198056474589,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,71782
7656119805647458910090,76561198056474589,10090,Call of Duty: World at War,Treyarch,2008.0,19.99,1,2015,0,3208
76561198074796419221100,76561198074796419,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2014,1,15888
765611980710671938190,76561198071067193,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2015,1,1020
sxc_rahb203770,sxc_rahb,203770,Crusader Kings II,Paradox Development Studio,2012.0,39.99,1,2015,1,564
sxc_rahb230230,sxc_rahb,230230,Divinity: Original Sin (Classic),Larian Studios,2014.0,39.99,1,2015,2,1232
SyberSybus4000,SyberSybus,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,2,25130
clarky328980,clarky32,8980,Borderlands,Gearbox Software,2009.0,19.99,1,2012,2,2605
clarky32102500,clarky32,102500,Kingdoms of Amalur: Reckoning™,"Big Huge Games,38 Studios",2012.0,19.99,1,2014,0,4745
Lamus236430,Lamus,236430,DARK SOULS™ II,"FromSoftware, Inc",2014.0,39.99,1,2014,1,10250
765611980757072461250,76561198075707246,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2015,2,357
76561198054189921212160,76561198054189921,212160,Vindictus,Nexon,2012.0,0.0,1,2014,2,4224
76561198054189921230410,76561198054189921,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,2,7669
76561198054189921245170,76561198054189921,245170,Skullgirls,Lab Zero Games,2013.0,9.99,1,2014,1,521
76561198054189921247730,76561198054189921,247730,Nether: Resurrected,Phosphor Games Studio,2014.0,4.99,1,2015,2,357
76561198054189921237930,76561198054189921,237930,Transistor,Supergiant Games,2014.0,19.99,1,2014,2,633
SynisterFynn4000,SynisterFynn,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,11531
SynisterFynn8190,SynisterFynn,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2014,2,3120
syntheticflyingfox264140,syntheticflyingfox,264140,Pixel Piracy,Vitali Kirpu,2015.0,9.99,1,2015,1,472
syntheticflyingfox250180,syntheticflyingfox,250180,METAL SLUG 3,"SNK CORPORATION,DotEmu",2014.0,7.99,1,2014,1,1257
thenrin304930,thenrin,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2015,1,4489
Vite0038980,Vite003,8980,Borderlands,Gearbox Software,2009.0,19.99,1,2014,1,2133
Vite003220240,Vite003,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,1,7244
Vite0038870,Vite003,8870,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,1,2084
Tilig252950,Tilig,252950,Rocket League®,"Psyonix, Inc.",2015.0,19.99,1,2015,2,7170
Tilig274170,Tilig,274170,Hotline Miami 2: Wrong Number,Dennaton Games,2015.0,14.99,1,2015,2,1055
76561198089621910233450,76561198089621910,233450,Prison Architect,Introversion Software,2015.0,29.99,1,2015,1,1495
76561198089621910282900,76561198089621910,282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015.0,29.99,1,2015,2,2864
76561198089621910351640,76561198089621910,351640,Eternal Senia,Holy Priest,2015.0,0.0,1,2015,2,224
76561198089621910363970,76561198089621910,363970,Clicker Heroes,Playsaurus,2015.0,0.0,1,2015,0,1674
76561198089621910417860,76561198089621910,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,30
76561198068516658250900,76561198068516658,250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014.0,14.99,1,2014,1,2532
76561198067946966233270,76561198067946966,233270,Far Cry 3 - Blood Dragon,Ubisoft Montreal,2013.0,14.99,1,2013,1,12
T1TanZ238460,T1TanZ,238460,BattleBlock Theater®,The Behemoth,2014.0,14.99,1,2014,1,947
t25tunes265930,t25tunes,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2014,0,246
76561198036513236730,76561198036513236,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,82245
Taariqamozilla17080,Taariqamozilla,17080,Tribes: Ascend,Hi-Rez Studios,2012.0,0.0,1,2014,1,940
Taariqamozilla301520,Taariqamozilla,301520,Robocraft,Freejam,2017.0,0.0,0,2015,1,7576
Taariqamozilla302830,Taariqamozilla,302830,BLOCKADE 3D,Shumkov Dmitriy,2014.0,0.0,0,2015,1,6
OneNiceURL287390,OneNiceURL,287390,Metro: Last Light Redux,4A Games,2014.0,19.99,1,2015,1,760
76561198049012235221640,76561198049012235,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2014,1,143
76561198063869169221100,76561198063869169,221100,DayZ,Bohemia Interactive,2013.0,34.99,0,2015,0,3408
765611980647952794000,76561198064795279,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2013,1,7507
765611980647952796060,76561198064795279,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005.0,9.99,1,2013,0,1394
76561198064795279213670,76561198064795279,213670,South Park™: The Stick of Truth™,Obsidian Entertainment,2014.0,29.99,1,2014,2,819
taebaby17300,taebaby,17300,Crysis,Crytek,2007.0,19.99,1,2014,1,595
taebaby203160,taebaby,203160,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2015,1,686
taebaby270210,taebaby,270210,Melody's Escape,Icetesy SPRL,2016.0,9.99,1,2014,0,143
taebaby7670,taebaby,7670,BioShock™,"2K Boston,2K Australia",2007.0,19.99,1,2014,2,438
taebaby8850,taebaby,8850,BioShock® 2,"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",2010.0,19.99,1,2014,2,507
taebaby8870,taebaby,8870,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2015,2,637
Tahimaka219890,Tahimaka,219890,Antichamber,Alexander Bruce,2013.0,19.99,1,2014,2,544
echo125304050,echo125,304050,Trove,Trion Worlds,2015.0,0.0,1,2015,0,1888
76561198071275274322330,76561198071275274,322330,Don't Starve Together,Klei Entertainment,2016.0,14.99,1,2015,1,799
76561198071275274236430,76561198071275274,236430,DARK SOULS™ II,"FromSoftware, Inc",2014.0,39.99,1,2014,1,289
PENGAmurungu48700,PENGAmurungu,48700,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010.0,19.99,1,2014,0,5296
eomd730,eomd,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,142997
7656119806655421863710,76561198066554218,63710,BIT.TRIP RUNNER,Gaijin Games,2011.0,9.99,1,2015,0,99
76561198066554218105600,76561198066554218,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,13725
76561198155446112301520,76561198155446112,301520,Robocraft,Freejam,2017.0,0.0,1,2015,2,19479
76561198155446112332070,76561198155446112,332070,School of Dragons,"JumpStart Games, Inc.",2014.0,0.0,1,2015,2,3431
HolaDavesta730,HolaDavesta,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,32679
76561198059874185730,76561198059874185,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,25095
tamlieu278080,tamlieu,278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,"KOEI TECMO GAMES CO., LTD.",2014.0,49.99,0,2014,2,6345
tamlieu311730,tamlieu,311730,DEAD OR ALIVE 5 Last Round: Core Fighters,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2015.0,0.0,0,2015,2,265
tamlieu271590,tamlieu,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,2,12257
tamlieu232090,tamlieu,232090,Killing Floor 2,Tripwire Interactive,2016.0,29.99,0,2015,1,11317
TandyTandon241600,TandyTandon,241600,Rogue Legacy,Cellar Door Games,2013.0,14.99,1,2015,2,1027
TandyTandon336520,TandyTandon,336520,Might &amp; Magic Heroes Online,Blue Byte,2015.0,0.0,0,2015,1,11
DeEggMeister403700,DeEggMeister,403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,"Ben 'Yahtzee' Croshaw,Collected Worlds",2015.0,4.99,1,2015,1,46
St3863107410,St3863,107410,Arma 3,Bohemia Interactive,2013.0,39.99,1,2014,2,37603
St3863206420,St3863,206420,Saints Row IV,Deep Silver Volition,2013.0,14.99,0,2014,1,1381
76561198047412991311210,76561198047412991,311210,Call of Duty®: Black Ops III,Treyarch,2015.0,59.99,0,2015,1,201
765611980784828844000,76561198078482884,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,3883
extremeprejudice730,extremeprejudice,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,0,2015,2,7254
76561198100546287730,76561198100546287,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,31335
765611980873128044000,76561198087312804,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2013,2,41528
76561198087312804263760,76561198087312804,263760,Turbo Dismount™,Secret Exit Ltd.,2014.0,9.99,1,2014,2,2129
ChrisEWOI219150,ChrisEWOI,219150,Hotline Miami,Dennaton Games,2012.0,9.99,1,2014,1,565
ChrisEWOI242820,ChrisEWOI,242820,140,Carlsen Games,2013.0,4.99,1,2014,2,122
ChrisEWOI250320,ChrisEWOI,250320,The Wolf Among Us,Telltale Games,2013.0,24.99,1,2014,1,689
76561198081489464235600,76561198081489464,235600,Tom Clancy’s Splinter Cell Blacklist,Ubisoft Toronto,2013.0,29.99,1,2014,2,1653
76561198081489464287700,76561198081489464,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015.0,19.99,1,2015,2,2463
76561198081489464241930,76561198081489464,241930,Middle-earth™: Shadow of Mordor™,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,19.99,1,2014,2,1321
76561198063427302227940,76561198063427302,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,0,2014,0,1104
RIPTatsumaru243470,RIPTatsumaru,243470,Watch_Dogs™,Ubisoft,2014.0,29.99,1,2014,2,9761
RIPTatsumaru271590,RIPTatsumaru,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,1,28395
RIPTatsumaru287700,RIPTatsumaru,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015.0,19.99,1,2015,1,17961
taylor_c386360,taylor_c,386360,SMITE®,Hi-Rez Studios,2015.0,0.0,1,2015,2,99
76561198062374715218230,76561198062374715,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,0,509
76561198062374715209870,76561198062374715,209870,Blacklight: Retribution,Hardsuit Labs,2012.0,0.0,1,2012,1,116
76561198062374715304930,76561198062374715,304930,Unturned,Smartly Dressed Games,2017.0,0.0,0,2015,0,3090
Lordtoby269770,Lordtoby,269770,Secrets of Grindea,Pixel Ferrets,2015.0,14.99,1,2015,1,1209
76561198093080426250320,76561198093080426,250320,The Wolf Among Us,Telltale Games,2013.0,24.99,1,2015,2,993
76561198093080426261030,76561198093080426,261030,The Walking Dead: Season 2,Telltale Games,2013.0,24.99,1,2014,1,566
technical_derpiculties248570,technical_derpiculties,248570,Toribash,Nabi Studios,2006.0,0.0,1,2015,1,2269
technical_derpiculties356670,technical_derpiculties,356670,Spooky's Jump Scare Mansion,Lag Studios,2015.0,0.0,1,2015,2,267
76561197992709045105600,76561197992709045,105600,Terraria,Re-Logic,2011.0,9.99,1,2013,2,31684
hauntedblast252490,hauntedblast,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,2,23589
hauntedblast286690,hauntedblast,286690,Metro 2033 Redux,4A Games,2014.0,19.99,1,2015,2,556
hauntedblast344760,hauntedblast,344760,Reign Of Kings,Code}{atch,2015.0,19.99,1,2015,1,1156
ted17558930,ted1755,8930,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2015,2,11525
76561198048253002242860,76561198048253002,242860,Verdun,"M2H,Blackmill Games",2015.0,24.99,1,2014,2,3692
76561198048253002252490,76561198048253002,252490,Rust,Facepunch Studios,2013.0,19.99,1,2015,2,3034
76561198048253002221100,76561198048253002,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2014,2,1254
76561198048253002222880,76561198048253002,222880,Insurgency,New World Interactive,2014.0,9.99,1,2015,1,5628
slowyt104900,slowyt,104900,ORION: Prelude,"Trek Industries, Inc",2013.0,0.99,1,2015,2,369
76561198094933232209160,76561198094933232,209160,Call of Duty®: Ghosts,Infinity Ward,2014.0,59.99,0,2013,2,348
7656119800938981635450,76561198009389816,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011.0,19.99,1,2013,0,713
76561197994196557219190,76561197994196557,219190,Ultratron,Puppygames,2013.0,9.99,1,2014,2,134
lightbulbthewatt4000,lightbulbthewatt,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2011,1,19442
lodesofemone220,lodesofemone,220,Half-Life 2,Valve,2004.0,9.99,1,2013,2,403
lodesofemone380,lodesofemone,380,Half-Life 2: Episode One,Valve,2006.0,7.99,1,2013,2,5
lodesofemone420,lodesofemone,420,Half-Life 2: Episode Two,Valve,2007.0,7.99,1,2013,2,1
lodesofemone1250,lodesofemone,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2011,2,9875
76561198064729265261640,76561198064729265,261640,Borderlands: The Pre-Sequel,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",2014.0,39.99,1,2014,1,2431
TehMLGPanda4000,TehMLGPanda,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2013,2,32751
TehMLGPanda730,TehMLGPanda,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,17256
TehMLGPanda219640,TehMLGPanda,219640,Chivalry: Medieval Warfare,Torn Banner Studios,2012.0,24.99,1,2013,2,993
TehMLGPanda302830,TehMLGPanda,302830,BLOCKADE 3D,Shumkov Dmitriy,2014.0,0.0,0,2015,1,71
76561198025055099105600,76561198025055099,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,1,34627
telekinesticman40800,telekinesticman,40800,Super Meat Boy,Team Meat,2010.0,14.99,1,2014,1,1212
telekinesticman215470,telekinesticman,215470,Primal Carnage,Lukewarm Media,2012.0,7.99,1,2013,0,3476
telekinesticman206500,telekinesticman,206500,AirMech Strike,Carbon Games,2012.0,0.0,1,2013,2,1479
telekinesticman245170,telekinesticman,245170,Skullgirls,Lab Zero Games,2013.0,9.99,1,2014,2,368
telekinesticman274940,telekinesticman,274940,Depth,Digital Confectioners,2014.0,19.99,1,2014,2,1691
76561198064939999105600,76561198064939999,105600,Terraria,Re-Logic,2011.0,9.99,1,2013,1,2949
BigLIsaGod322330,BigLIsaGod,322330,Don't Starve Together,Klei Entertainment,2016.0,14.99,1,2015,2,1375
BigLIsaGod239820,BigLIsaGod,239820,Game Dev Tycoon,Greenheart Games,2013.0,9.99,1,2013,0,628
76561198050680379377160,76561198050680379,377160,Fallout 4,Bethesda Game Studios,2015.0,29.99,1,2015,1,672
temere4000,temere,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,229
temere65800,temere,65800,Dungeon Defenders,Trendy Entertainment,2011.0,14.99,1,2014,2,996
temere221380,temere,221380,Age of Empires II HD,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0,19.99,1,2014,2,1049
temere233470,temere,233470,Evoland,Shiro Games,2013.0,9.99,1,2014,1,124
temere254440,temere,254440,Pool Nation,Cherry Pop Games,2013.0,9.99,0,2014,1,14
temere330840,temere,330840,Game of Thrones - A Telltale Games Series,Telltale Games,2014.0,29.99,1,2014,1,1304
templar_133712900,templar_1337,12900,AudioSurf,Dylan Fitterer,2008.0,9.99,1,2014,2,238
templar_1337233270,templar_1337,233270,Far Cry 3 - Blood Dragon,Ubisoft Montreal,2013.0,14.99,1,2014,0,1170
rofltempo730,rofltempo,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,41073
temporolgaming218230,temporolgaming,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,2,60258
tenaciouspanda335240,tenaciouspanda,335240,Transformice,Atelier 801,2015.0,0.0,1,2015,1,44
thepandabearnz1234113020,thepandabearnz1234,113020,Monaco: What's Yours Is Mine,Pocketwatch Games,2013.0,14.99,1,2014,1,617
TerconConnors323470,TerconConnors,323470,DRAGON BALL XENOVERSE,DIMPS,2015.0,39.99,1,2015,2,12635
Gotemlostinme230410,Gotemlostinme,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,2,10672
Terrible_Terrio6060,Terrible_Terrio,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005.0,9.99,1,2015,0,1209
terrill00097330,terrill000,97330,Magic: The Gathering - Duels of the Planeswalkers 2013,Stainless Games,2012.0,9.99,1,2013,1,1090
terrill0008930,terrill000,8930,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2013,1,10799
terrill000213850,terrill000,213850,Magic 2014 — Duels of the Planeswalkers,Stainless Games,2013.0,9.99,1,2013,1,2412
terrill000236850,terrill000,236850,Europa Universalis IV,Paradox Development Studio,2013.0,39.99,1,2015,1,72258
terrill000403190,terrill000,403190,Planetbase,Madruga Works,2015.0,19.99,0,2015,0,1874
765611980606718424000,76561198060671842,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,2,1208
TetisTiger207140,TetisTiger,207140,SpeedRunners,DoubleDutch Games,2016.0,14.99,1,2015,1,507
TetisTiger236370,TetisTiger,236370,Interstellar Marines,Zero Point Software,2013.0,9.99,1,2015,1,382
TetisTiger232090,TetisTiger,232090,Killing Floor 2,Tripwire Interactive,2016.0,29.99,1,2015,0,888
TetrisIsUnrealistic209000,TetrisIsUnrealistic,209000,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",2013.0,19.99,1,2013,2,1599
TetrisIsUnrealistic241930,TetrisIsUnrealistic,241930,Middle-earth™: Shadow of Mordor™,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,19.99,1,2014,0,1973
76561198036352207236850,76561198036352207,236850,Europa Universalis IV,Paradox Development Studio,2013.0,39.99,0,2015,0,923
76561198001160024242920,76561198001160024,242920,Banished,Shining Rock Software LLC,2014.0,19.99,1,2014,1,62
76561198001160024268970,76561198001160024,268970,You Are Not The Hero,ToMorning Productions,2015.0,14.99,1,2015,2,126
76561198001160024346110,76561198001160024,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,2,7643
76561198069271631730,76561198069271631,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2013,2,43661
76561198069271631263380,76561198069271631,263380,Driftmoon,"Ville Mönkkönen,Anne Mönkkönen",2013.0,14.99,1,2014,2,875
76561198069271631230230,76561198069271631,230230,Divinity: Original Sin (Classic),Larian Studios,2014.0,39.99,1,2014,2,24026
76561198069271631300550,76561198069271631,300550,Shadowrun: Dragonfall - Director's Cut,Harebrained Schemes,2014.0,14.99,1,2015,1,2353
76561198067276748388090,76561198067276748,388090,Five Nights at Freddy's 4,Scott Cawthon,2015.0,7.99,1,2015,0,1032
765611980851812704000,76561198085181270,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,35825
MAXconviction48700,MAXconviction,48700,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010.0,19.99,1,2015,2,9102
bigthetank305050,bigthetank,305050,Outland,Housemarque,2014.0,9.99,1,2014,2,210
76561198088129281730,76561198088129281,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,18036
76561198077982319298260,76561198077982319,298260,Only If,Creability,2014.0,0.0,1,2014,1,177
9004173227940,9004173,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2015,2,1303
7656119802678643547810,76561198026786435,47810,Dragon Age: Origins - Ultimate Edition,BioWare,2010.0,29.99,1,2014,2,6094
BananaEagle4000,BananaEagle,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,34731
7656119807228254432500,76561198072282544,32500,STAR WARS™: The Force Unleashed™ II,Aspyr Studios,2010.0,19.99,0,2015,0,177
765611979932740932820,76561197993274093,2820,X3: Terran Conflict,Egosoft,2008.0,15.99,1,2015,1,26507
76561197993274093206420,76561197993274093,206420,Saints Row IV,Deep Silver Volition,2013.0,14.99,1,2015,0,1881
76561197993274093265930,76561197993274093,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2014,1,312
