item_id,title,developer,release_date,price
215100,Ragnarok Online,Gravity Interactive,2003.0,0
253880,Earth 2150 Trilogy,Reality Pump Studios,2000.0,6.99
259320,Heli Heroes,Reality Pump,2002.0,4.99
65070,Ride 'em Low,"Red Dot Games,PLAY",2013.0,4.99
248160,Stronghold Kingdoms Starter Pack,FireFly Studios,2012.0,19.99
255300,Journey of a Roach,"Koboldgames,Daedalic Entertainment",2013.0,9.99
237470,Battle Worlds: Kronos,KING Art,2013.0,19.99
252890,Dracula: Love Kills,Waterlily Games,2011.0,9.99
255163,Call of Duty®: Ghosts - Digital Hardened Edition,Infinity Ward,2013.0,99.99
258344,Rocksmith® 2014 – The Smashing Pumpkins - “1979”,Ubisoft - San Francisco,2013.0,2.99
258343,Rocksmith® 2014 – The Smashing Pumpkins - “Bullet with Butterfly Wings”,Ubisoft - San Francisco,2013.0,2.99
258342,Rocksmith® 2014 – The Smashing Pumpkins  - “Today”,Ubisoft - San Francisco,2013.0,2.99
242120,Joe Danger 2: Undead Movie Pack,Hello Games,2013.0,4.99
239720,PAC-MAN™ and the Ghostly Adventures,NAMCO BANDAI Games,2013.0,19.99
258345,"Rocksmith® 2014 – The Smashing Pumpkins - “Tonight, Tonight”",Ubisoft - San Francisco,2013.0,2.99
258347,Rocksmith® 2014 – The Smashing Pumpkins Song Pack,Ubisoft - San Francisco,2013.0,11.99
256070,Truck Racer,Kylotonn Entertainment,2013.0,9.99
255690,GRID 2 - Spa-Francorchamps Track Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,9.99
254440,Pool Nation,Cherry Pop Games,2013.0,9.99
233960,LOST PLANET® 3 - Map Pack 3,Spark Unlimited,2013.0,4.99
233920,LOST PLANET® 3 - Map Pack 1,Spark Unlimited,2013.0,4.99
233940,LOST PLANET® 3 - Map Pack 2,Spark Unlimited,2013.0,4.99
251770,Shadow Man,Acclaim Studios Teeside,1999.0,4.99
255920,The 7th Guest,Trilobyte Games,1993.0,5.99
40950,Stronghold HD,FireFly Studios,2001.0,5.99
255940,The 11th Hour,Trilobyte Games,1995.0,5.99
40970,Stronghold Crusader HD,FireFly Studios,2002.0,9.99
252630,Eldritch,Minor Key Games,2013.0,14.99
252910,Skyscraper Simulator,"United Independent Entertainment GmbH,Actalogic",2010.0,3.99
236890,PCMark 8,Futuremark,2013.0,24.99
258270,Total War: ROME II - Nomadic Tribes Culture Pack,Creative Assembly,2013.0,7.99
249130,LEGO® Marvel™ Super Heroes,Traveller's Tales,2013.0,19.99
258741,RPG Maker VX Ace - Survival Horror Music Pack,Degica,2013.0,19.99
258742,RPG Maker VX Ace - Mythos Horror Resource Pack,Degica,2013.0,24.99
258744,RPG Maker VX Ace - Old School Modern Resource Pack,Degica,2013.0,8.99
258743,RPG Maker VX Ace - DS+ Resource Pack,Enterbrain,2013.0,29.99
258745,RPG Maker VX Ace - Modern Music Mega-Pack,Degica,2013.0,24.99
248750,Rocksmith® 2014 - The Smashing Pumpkins  - “Cherub Rock”,Ubisoft - San Francisco,2013.0,2.99
245890,Borderlands 2: Headhunter 1: Bloody Harvest,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,2.99
222601,Train Simulator: MRCE ER20 Eurorunner Loco Add-On,Dovetail Games,2013.0,19.99
258460,Euro Truck Simulator 2 - Halloween Paint Jobs Pack,SCS Software,2013.0,1.99
222597,Train Simulator: GEML Class 90 Loco Add-On,Armstrong Powerhouse,2013.0,19.99
260270,Shadows: Price For Our Sins Bonus Edition,8th Floor Games,2013.0,9.99
252310,Syder Arcade,Studio Evil,2013.0,9.99
233110,Defense Technica,Kuno Interactive,2013.0,14.99
249990,FORCED: Slightly Better Edition,BetaDwarf,2013.0,14.99
240360,Dragon's Lair 2: Time Warp,Digital Leisure Inc.,1991.0,9.99
259110,Soundodger+ Soundtrack,Studio Bean,2013.0,2.99
251910,Solar Flux,Firebrand Games,2013.0,9.99
215630,Demonicon,Noumena Studios,2013.0,9.99
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,Ninja Theory,2013.0,19.99
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,CyberConnect2 Co. Ltd.,2013.0,19.99
209000,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",2013.0,19.99
256330,WRC 4 FIA World Rally Championship,Milestone S.r.l.,2013.0,29.99
237070,Sanctum 2: The Pursuit,Coffee Stain Studios,2013.0,4.99
261070,Hacker Evolution Duality: Hacker Bootcamp DLC,exosyphen studios,2013.0,1.99
255320,Edna &amp; Harvey: The Breakout,Daedalic Entertainment,2013.0,14.99
252670,Nihilumbra,BeautiFun Games,2013.0,7.99
258502,Primal Carnage - Cryolophosaurus - Premium - 2 Pack,Lukewarm Media,2013.0,2.99
258501,Primal Carnage - Tupandactylus - Premium,Lukewarm Media,2013.0,2.99
258500,Primal Carnage - Oviraptor - Premium,Lukewarm Media,2013.0,2.99
235980,Tetrobot and Co.,Swing Swing Submarine,2013.0,9.99
247297,Saints Row IV -  Enter The Dominatrix,Deep Silver Volition,2013.0,3.99
249180,The Sims 3 - Into the Future,The Sims Studio,2013.0,19.99
245470,Democracy 3,Positech Games,2013.0,24.99
235660,Eador: Genesis,"Alexey Bokulev,Snowbird Games",2009.0,5.99
258200,Talisman: Prologue,Nomad Games,2013.0,6.99
215536,Van Helsing: Arcane Mechanic,NeocoreGames,2013.0,3.99
66000,The Bureau: XCOM Declassified - Code Breakers,2K Marin,2013.0,2.99
248550,Megabyte Punch,Team Reptile,2013.0,14.99
235584,Civilization V - Scrambled Continents Map Pack,"Firaxis Games,Aspyr (Mac and Linux)",2013.0,4.99
66001,The Bureau: XCOM Declassified - Light Plasma Pistol,2K Marin,2013.0,0.99
258470,Tetrobot &amp; Co. Original Soundtrack,Swing Swing Submarine,2013.0,3.99
238300,Saints Row IV: Commander-In-Chief Pack,Deep Silver Volition,2013.0,1.99
242800,Day One : Garry's Incident,Wild Games Studio,2013.0,2.99
242310,CastleStorm - The Warrior Queen,Zen Studios,2013.0,2.99
243000,Omikron: The Nomad Soul,Quantic Dream,1999.0,9.99
215535,Van Helsing: Thaumaturge,NeocoreGames,2013.0,3.99
233130,Shadow Warrior,Flying Wild Hog,2013.0,39.99
219103,Call of Duty®: Black Ops II - Apocalypse,Treyarch,2013.0,14.99
254291,March of the Eagles: French Unit Pack,Paradox Development Studio,2013.0,1.99
248800,Dysfunctional Systems: Learning to Manage Chaos,Dischan Media,2013.0,4.99
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,Black Forest Games,2013.0,4.99
254290,March of the Eagles: British Unit Pack,Paradox Development Studio,2013.0,1.99
250660,Bunny Must Die! Chelsea and the 7 Devils,Platine Dispositif,2013.0,9.99
254060,KnightShift,Reality Pump,2003.0,6.99
254080,World War III: Black Gold,Reality Pump,2001.0,4.99
251430,The Inner World,Studio Fizbin,2013.0,14.99
222604,Train Simulator: Southern Pacific SD70M Loco Add-On,Dovetail Games,2013.0,19.99
222603,Train Simulator: Sheerness Branch Extension Route Add-On,Dovetail Games,2013.0,19.99
215005,Victoria II: Interwar Cavalry Unit Pack,Paradox Development Studio,2013.0,1.99
256270,Tom Clancy's Splinter Cell Blacklist - Homeland DLC,Ubisoft Toronto,2013.0,6.99
224860,Arma Tactics,Bohemia Interactive,2013.0,8.99
256507,Awesomenauts - Digital G Skin,Ronimo Games,2013.0,2.49
225432,Cities in Motion 2: Olden Times,Colossal Order Ltd.,2013.0,3.99
253980,Enclave,Starbreeze,2003.0,4.99
253960,Jack Orlando: Director's Cut,Toontraxx Studios,2012.0,4.99
250380,Knock-knock,Ice-Pick Lodge,2013.0,9.99
251710,Chainsaw Warrior,Auroch Digital,2013.0,4.99
248450,Salvation Prophecy,Firedance Games,2013.0,19.99
240820,Teleglitch: Guns and Tunes,Test3 Projects,2013.0,1.99
238910,Bionic Dues,"Arcen Games, LLC",2013.0,9.99
247020,"Cook, Serve, Delicious!",Vertigo Gaming Inc.,2013.0,9.99
247310,Gravi,Hashbang Games,2013.0,4.99
233210,Air Conflicts: Vietnam,Games Farm,2013.0,14.99
254960,Silent Storm Gold Edition,Nival,2004.0,9.99
234210,LOST PLANET® 3 - Punisher Pack,Spark Unlimited,2013.0,2.99
249081,CoH 2 - Soviet Commander: Counterattack Tactics,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,3.99
249083,CoH 2 - Soviet Commander: Urban Defense Tactics,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,3.99
249085,CoH 2 - German Commander: Mechanized Assault Doctrine,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,3.99
249086,CoH 2 - German Commander: Osttruppen Doctrine,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,3.99
249106,COH 2 - German Skin: (L) Stalingrad Winter Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
249107,COH 2 - German Skin: (M) Stalingrad Winter Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
249108,COH 2 - German Skin: (H) Stalingrad Winter Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
249104,COH 2 - German Skin: (M) Case Blue Summer Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
249103,COH 2 - German Skin: (L) Case Blue Summer Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
244066,Rise of Flight: Battle of Saint-Mihiel,777 Studios,2013.0,19.99
244062,Rise of Flight: Birth of Warbirds,777 Studios,2013.0,14.99
244064,Rise of Flight: Bloody April,777 Studios,2013.0,14.99
244063,Rise of Flight: Ultimately the Best Fighter,777 Studios,2013.0,14.99
244061,Rise of Flight: Furious Wings,777 Studios,2013.0,14.99
244050,Rise of Flight United,777 Studios,2013.0,0
233680,Black Ink,Bleank,2016.0,59.99
244065,Rise of Flight: Legendary Bombers,777 Studios,2013.0,19.99
245172,Skullgirls: Color Palette Bundle,Lab Zero Games,2013.0,1.99
249360,Zafehouse: Diaries,Screwfly Studios,2013.0,1.99
249923,RPG Maker VX Ace - Arabian Nights,Degica,2013.0,9.99
220824,Zombie Driver HD Tropical Race Rage,Exor Studios,2013.0,2.99
249920,RPG Maker VX Ace - Futuristic Atmospheres,Degica,2013.0,12.99
249921,RPG Maker VX Ace - High Fantasy Main Party Pack 1,Degica,2013.0,11.99
249922,RPG Maker VX Ace - Egyptian Myth Battlers,Degica,2013.0,9.99
239200,Amnesia: A Machine for Pigs,The Chinese Room,2013.0,19.99
245430,Wizardry 7: Crusaders of the Dark Savant,Sir-Tech,2013.0,4.99
248510,Dominions 3: The Awakening,Illwinter Game Design,2013.0,19.99
245410,Wizardry 6: Bane of the Cosmic Forge,Sir-Tech,2013.0,4.99
245450,Wizardry 8,Sir-Tech Canada,2001.0,9.99
249181,The Sims 3 - Movie Stuff,The Sims Studio,2013.0,19.99
107410,Arma 3,Bohemia Interactive,2013.0,39.99
222640,Aarklash: Legacy,Cyanide,2013.0,17.99
246740,Huntsman: The Orphanage (Halloween Edition),ShadowShifters,2013.0,9.99
247240,Volgarr the Viking,Crazy Viking Studios,2013.0,9.99
222555,Train Simulator: Norfolk Southern SD45 High Hoods Loco Add-On,Digital Train Model,2013.0,6.99
250930,Ship Simulator Extremes: Inland Shipping,VStep,2013.0,7.99
222940,THE KING OF FIGHTERS XIII STEAM EDITION,SNK CORPORATION,2013.0,19.99
247295,Saints Row IV - GAT V Pack,Deep Silver Volition,2013.0,2.99
242530,The Chaos Engine,"Abstraction Games,The Bitmap Brothers",2013.0,9.99
251080,Awesomenauts - Abyssal Swiggins Skin,Ronimo Games,2013.0,4.99
251081,"Awesomenauts - Admiral Swiggins, PHD Skin",Ronimo Games,2013.0,2.49
243200,Memoria,Daedalic Entertainment,2013.0,19.99
214950,Total War™: ROME II - Emperor Edition,Creative Assembly,2013.0,59.95
240500,DCS: UH-1H Huey,Belsimtek,2013.0,49.99
212301,Total War: ROME II - Greek States Culture Pack,Creative Assembly,2013.0,7.99
232430,Gone Home,Fullbright,2013.0,14.99
225080,Brothers - A Tale of Two Sons,Starbreeze Studios AB,2013.0,14.99
247293,Saints Row IV: Dubstep Gun (Remix) Pack,Deep Silver Volition,2013.0,2.99
247180,Ragnarok Online 2 - For the Bold and Wonderful Pack,"Gravity, Inc.",2013.0,44.99
249330,Unholy Heights,Petit Depotto,2013.0,3.99
257290,Hate Plus Original Soundtrack,Love Conquers All Games,2013.0,4.99
239570,Mark of the Ninja: Special Edition DLC,Klei Entertainment,2013.0,4.99
249913,Forge - PvP Pro Pack,Dark Vale Games,2013.0,9.99
249912,Forge - Divine Starter Pack,Dark Vale Games,2013.0,39.99
249911,Forge - Limited Edition Starter Pack,Dark Vale Games,2013.0,14.99
249910,Forge - Starter Pack,Dark Vale Games,2013.0,6.99
239700,Hate Plus,Love Conquers All Games,2013.0,9.99
245570,A-10A for DCS World,Eagle Dynamics SA,2013.0,9.99
238304,Saints Row IV: The Executive Privilege Pack,Deep Silver Volition,2013.0,1.99
65930,The Bureau: XCOM Declassified,2K Marin,2013.0,19.99
238302,Saints Row IV: Season Pass,Deep Silver Volition,2013.0,4.99
206420,Saints Row IV,Deep Silver Volition,2013.0,14.99
244730,Divekick,"Iron Galaxy Studios, LLC",2013.0,4.99
235600,Tom Clancy’s Splinter Cell Blacklist,Ubisoft Toronto,2013.0,29.99
213198,Dungeons &amp; Dragons Online: Shadowfell Conspiracy,"Standing Stone Games, LLC",2013.0,29.99
231505,COH 2 - Faceplate: Twisted Gold,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231504,COH 2 - Faceplate: Studded,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231507,COH 2 - Faceplate: Engraved,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
249730,Tom Clancy’s Splinter Cell Blacklist - High Power Pack DLC,Ubisoft Toronto,2013.0,2.99
231506,COH 2 - Faceplate: Chainlink,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
234793,Call of Duty®: Black Ops II - Breach Personalization Pack,Treyarch,2013.0,1.99
234792,Call of Duty®: Black Ops II - Aqua Personalization Pack,Treyarch,2013.0,1.99
234791,Call of Duty®: Black Ops II - Pack-A-Punch Personalization Pack,Treyarch,2013.0,1.99
234790,Call of Duty®: Black Ops II - Coyote Personalization Pack,Treyarch,2013.0,1.99
234789,Call of Duty®: Black Ops II - Glam Personalization Pack,Treyarch,2013.0,1.99
237010,Sanctum 2: Britech Skin Pack,Coffee Stain Studios,2013.0,2.99
245174,Skullgirls: Squigly,Lab Zero Games,2013.0,1.99
245170,Skullgirls,Lab Zero Games,2013.0,9.99
239030,"Papers, Please",3909,2013.0,9.99
214770,Guacamelee! Gold Edition,DrinkBox Studios,2013.0,14.99
234794,Call of Duty®: Black Ops II - Rogue Personalization Pack,Treyarch,2013.0,1.99
236850,Europa Universalis IV,Paradox Development Studio,2013.0,39.99
241720,Guncraft,Exato Games Studio,2013.0,14.99
239070,Hammerwatch,Crackshell,2013.0,9.99
243440,Soldier Front 2: Hunter's Hunt Package,Dragonfly,2013.0,0.99
243441,Soldier Front 2: The Booster Package,Dragonfly,2013.0,2.99
234390,Teleglitch: Die More Edition,Test3 Projects,2013.0,12.99
222588,Train Simulator: Hamburg-Hanover Route Add-On,Dovetail Games,2013.0,19.99
207090,Indie Game: The Movie Special Edition DLC,Blinkworks Media,2013.0,4.99
205638,Tropico 4: Voodoo DLC,"Haemimont Games,Feral Interactive (Mac)",2013.0,2.99
213906,Magic 2014 “Sliver Hive” Deck Key,Stainless Games,2013.0,0.99
213908,Magic 2014 “Guardians of Light” Deck Key,Stainless Games,2013.0,0.99
213904,Magic 2014 “Chant of Mul Daya” Deck Key,Stainless Games,2013.0,0.99
213902,Magic 2014 “Deadwalkers” Deck Key,Stainless Games,2013.0,0.99
213900,Magic 2014 “Mind Maze” Deck Key,Stainless Games,2013.0,0.99
238230,Dungeon Defenders - The Tinkerer's Lab Mission Pack,Trendy Entertainment,2013.0,1.99
213907,Magic 2014 “Sliver Hive” Foil Conversion,Stainless Games,2013.0,0.99
213903,Magic 2014 “Deadwalkers” Foil Conversion,Stainless Games,2013.0,0.99
213905,Magic 2014 “Chant of Mul Daya” Foil Conversion,Stainless Games,2013.0,0.99
213893,Magic 2014 “Masks of the Dimir” Foil Conversion,Stainless Games,2013.0,0.99
213899,Magic 2014 “Avacyn’s Glory” Foil Conversion,Stainless Games,2013.0,0.99
213895,Magic 2014 “Enter the Dracomancer” Foil Conversion,Stainless Games,2013.0,0.99
213891,Magic 2014 “Firewave” Foil Conversion,Stainless Games,2013.0,0.99
219622,Sealed Play Deck - Slot 03,Stainless Games,2013.0,1.99
213850,Magic 2014 — Duels of the Planeswalkers,Stainless Games,2013.0,9.99
213897,Magic 2014 “Hunter’s Strength” Foil Conversion,Stainless Games,2013.0,0.99
213898,Magic 2014 “Avacyn’s Glory” Deck Key,Stainless Games,2013.0,0.99
213896,Magic 2014 “Hunter’s Strength” Deck Key,Stainless Games,2013.0,0.99
213909,Magic 2014 “Guardians of Light” Foil Conversion,Stainless Games,2013.0,0.99
95000,Super Splatters,SpikySnail,2013.0,9.99
215534,The Incredible Adventures of Van Helsing: Blue Blood,NeocoreGames,2013.0,1.99
222587,Train Simulator: DB BR232 Loco Add-On,Dovetail Games,2013.0,19.99
241600,Rogue Legacy,Cellar Door Games,2013.0,14.99
231020,Storm,Eko Software,2013.0,9.99
233591,Fallen Enchantress: Legendary Heroes - Quest Pack DLC,Stardock Entertainment,2013.0,2.99
221165,GRID 2 - Super Modified Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,5.99
236970,Jack Keane 2 - The Fire Within,Deck 13,2013.0,19.99
234788,Call of Duty®: Black Ops II - Cyborg Personalization Pack,Treyarch,2013.0,1.99
238050,The Apogee Throwback Pack,Interceptor Entertainment,2013.0,9.99
234786,Call of Duty®: Black Ops II - Paladin Personalization Pack,Treyarch,2013.0,1.99
236370,Interstellar Marines,Zero Point Software,2013.0,9.99
229629,"Resident Evil: Revelations Jessica's G18 + Custom Part: ""BSAA""",Capcom,2013.0,0.99
229630,"Resident Evil: Revelations Jill's Samurai Edge + Custom Part: ""S.T.A.R.S.""",Capcom,2013.0,0.99
229628,"Resident Evil: Revelations Parker's Government Handgun + Custom Part: ""FBC""",Capcom,2013.0,0.99
222586,Train Simulator: BR Class 87 Loco Add-On,Dovetail Games,2013.0,7.99
225424,Cities in Motion 2: Bus Mania,Colossal Order Ltd.,2013.0,4.99
232910,TrackMania² Stadium,Nadeo,2013.0,9.99
229270,Painkiller Hell &amp; Damnation: Heaven's Above,The Farm 51,2013.0,9.99
233590,Fallen Enchantress: Legendary Heroes - Map Pack DLC,Stardock Entertainment,2013.0,2.99
240600,MotoGP™13,Milestone S.r.l.,2013.0,9.99
209630,Magrunner: Dark Pulse,Frogwares,2013.0,9.99
238630,Fist Puncher,Team2Bit,2013.0,9.99
236490,Hexodius,Brain Slap Studio,2013.0,9.99
231492,COH 2 - German Skin: (M) Three Color Ambush Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231490,COH 2 - Soviet Skin: (L) Three Color Northwestern Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231491,COH 2 - Soviet Skin: (H) Three Color Northwestern Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231476,COH 2 - German Skin: (H) Three Color Disruptive Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231478,COH 2 - German Skin: (H) Winter Ambush Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231475,COH 2 - German Skin: (H) Field Applied Whitewash Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231474,COH 2 - German Skin: (H) Late War Factory Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231471,COH 2 - Soviet Skin: (H) Two Tone Bryansk Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231469,COH 2 - Soviet Skin: (H) Three Color Leningrad Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231470,COH 2 - Soviet Skin: (H) Winter Cobblestone West Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231468,COH 2 - Soviet Skin: (M) Three Color Leningrad Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231472,COH 2 - Soviet Skin: (M) Three Color Northwestern Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231467,COH 2 - Soviet Skin: (L) Three Color Leningrad Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231458,COH 2 - German Skin: (M) Late War Factory Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231457,COH 2 - German Skin: (L) Late War Factory Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231454,COH 2 - Soviet Skin: (M) Winter Whitewash Voronezh Front,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231464,CoH 2 - German Commander: Joint Operations Doctrine,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,2.99
231453,COH 2 - German Skin: (H) Three Color Ambush Pattern,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99
231462,CoH 2 - Soviet Commander: Anti-Infantry Tactics,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,2.99
231466,CoH 2 - German Commander: Spearhead Doctrine,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,2.99
242110,Joe Danger 2: The Movie,Hello Games,2013.0,14.99
229890,Joe Danger,Hello Games,2013.0,14.99
234100,Scrabble,"Sperasoft, Inc.",2013.0,9.99
227920,Risk,"Sperasoft, Inc.",2013.0,9.99
224700,The Game of Life,Virtuos,2013.0,9.99
227900,Battleship,"Sperasoft, Inc.",2013.0,9.99
229627,Resident Evil: Revelations Rachael Ooze DLC,Capcom,2013.0,2.99
222121,Rocksmith - Tommy Tutone - 867-5309/Jenny,Ubisoft - San Francisco,2013.0,2.99
230820,The Night of the Rabbit,Daedalic Entertainment,2013.0,19.99
222122,Rocksmith - Blondie - Call Me,Ubisoft - San Francisco,2013.0,2.99
235720,Cubetractor,Ludochip,2013.0,9.99
221168,GRID 2 - Car Unlock Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,4.99
222750,Wargame: Airland Battle,Eugen Systems,2013.0,19.99
222584,Train Simulator: Class A4 Pacifics Loco Add-On,Dovetail Games,2013.0,24.99
229626,Resident Evil: Revelations Lady HUNK DLC,Capcom,2013.0,2.99
237430,Expeditions: Conquistador,Logic Artists,2013.0,19.99
231160,The Swapper,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",2013.0,14.99
234510,Rising Storm Game of the Year Edition,"Tripwire Interactive,Anti Matter Games",2013.0,19.99
258090,99 Spirits,TORaIKI,2013.0,9.99
229757,RPG Maker VX Ace - The Blackheart Power Music Pack,Enterbrain,2013.0,4.99
228260,Fallen Enchantress: Legendary Heroes,Stardock Entertainment,2013.0,24.99
215530,The Incredible Adventures of Van Helsing,NeocoreGames,2013.0,14.99
238890,Skyward Collapse,"Arcen Games, LLC",2013.0,4.99
222583,Train Simulator: BR Class 31 Loco Add-On,Dovetail Games,2013.0,19.99
214330,Dollar Dash - More Ways to Win DLC,Candygun Games,2013.0,2.99
236090,Dust: An Elysian Tail,Humble Hearts LLC,2013.0,14.99
235820,Element4l,I-Illusions,2013.0,8.99
238530,Super Puzzle Platformer Deluxe,Andrew Morrish,2013.0,7.99
234490,Rush Bros.,XYLA Entertainment,2013.0,9.99
204450,Call of Juarez® Gunslinger,Techland,2013.0,14.99
221164,GRID 2 - Headstart Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,4.99
206190,Gunpoint,Suspicious Developments,2013.0,9.99
221161,GRID 2 - IndyCar Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,6.99
221160,GRID 2 - McLaren Racing Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,6.99
221162,GRID 2 - GTR Racing Pack,"Codemasters Racing,Feral Interactive (Mac)",2013.0,4.99
44350,GRID 2,"Codemasters Racing,Feral Interactive (Mac)",2013.0,29.99
210905,Crusader Kings II: Norse Unit Pack,Paradox Development Studio,2013.0,1.99
235250,Super Sanctum TD,Coffee Stain Studios,2013.0,4.99
219441,Aliens: Colonial Marines - Reconnaissance Pack,Gearbox Software,2013.0,29.99
238210,System Shock 2,"Irrational Games,Looking Glass Studios",1999.0,9.99
230090,Borderlands 2 - Psycho Pack,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,9.99
234350,Luxor 2 HD,MumboJumbo,2013.0,9.99
222580,Train Simulator: DB BR423 EMU Add-On,Dovetail Games,2013.0,19.99
212893,Dishonored - Void Walker Arsenal,Arkane Studios,2013.0,1.99
226820,Nancy Drew®: Ghost of Thornton Hall,"HeR Interactive, Inc.",2013.0,19.99
222119,Rocksmith - Maroon 5 Song Pack,Ubisoft - San Francisco,2013.0,7.99
222118,Rocksmith - Maroon 5 - Harder to Breathe,Ubisoft - San Francisco,2013.0,2.99
222117,Rocksmith - Maroon 5 - She Will Be Loved,Ubisoft - San Francisco,2013.0,2.99
232970,Thunder Wolves,Most Wanted Entertainment,2013.0,9.99
236730,Anomaly 2,11 bit studios,2013.0,14.99
234190,Receiver,Wolfire Games,2013.0,4.99
202270,Leviathan: Warships,Pieces Interactive,2013.0,9.99
222116,Rocksmith - Maroon 5 - Misery,Ubisoft - San Francisco,2013.0,2.99
215690,Zeno Clash 2,ACE Team,2013.0,14.99
222115,Rocksmith - The Pixies - Here Comes Your Man,Ubisoft - San Francisco,2013.0,2.99
222113,Rocksmith - Survivor - Eye of the Tiger,Ubisoft - San Francisco,2013.0,2.99
222114,Rocksmith - Billy Idol - White Wedding (Part 1),Ubisoft - San Francisco,2013.0,2.99
220900,Jack Lumber,Owlchemy Labs,2013.0,4.99
234160,Strike Suit Infinity,Born Ready Games Ltd.,2013.0,6.99
224760,FEZ,Polytron Corporation,2013.0,9.99
224763,FEZ Original Soundtrack,Rich Vreeland (Disasterpeace),2013.0,6.99
233270,Far Cry 3 - Blood Dragon,Ubisoft Montreal,2013.0,14.99
231060,Ragnarok Online 2,"Gravity, Inc.",2013.0,0
209520,Mini Motor Racing EVO,The Binary Mill,2013.0,4.99
222579,Train Simulator: BR Class 101 DMU Add-On,Dovetail Games,2013.0,7.99
215372,Omerta - City of Gangsters - The Arms Industry DLC,Haemimont Games,2013.0,4.99
229790,Might &amp; Magic: Heroes VI - Shades of Darkness,Virtuos,2013.0,14.99
24678,Trainz Simulator DLC: BR Class 14,N3V Games,2013.0,19.99
24677,Trainz Simulator DLC: Coronation Scot,N3V Games,2013.0,19.99
234570,QUBE: Against the Qlock,Toxic Games,2013.0,5.99
215003,Victoria II: German Unit Pack,Paradox Development Studio,2013.0,1.99
219750,Don't Starve Soundtrack,Klei Entertainment,2013.0,4.99
